,date,favorites,id,isRetweet,retweets,text
281,2020-12-13 22:49:39,160918,1338254787675041792,False,32743,"....place in Detroit, Philadelphia, Milwaukee, Atlanta, Pittsburgh, and elsewhere. In all Swing State cases, there are far more votes than are necessary to win the State, and the Election itself. Therefore, VOTES CANNOT BE CERTIFIED. THIS ELECTION IS UNDER PROTEST!"
282,2020-12-13 22:49:39,156467,1338254787020787712,False,31232,".....and many others voted illegally. Also, machine “glitches” (another word for FRAUD), ballot harvesting, non-resident voters, fake ballots, “stuffing the ballot box”, votes for pay, roughed up Republican Poll Watchers, and sometimes even more votes than people voting, took...."
283,2020-12-13 22:49:39,245205,1338254785666043904,False,60394,"Swing States that have found massive VOTER FRAUD, which is all of them, CANNOT LEGALLY CERTIFY these votes as complete &amp; correct without committing a severely punishable crime. Everybody knows that dead people, below age people, illegal immigrants, fake signatures, prisoners,...."
284,2020-12-13 22:16:20,160407,1338246404075118592,False,23935,...They just “chickened out” and didn’t want to rule on the merits of the case. So bad for our Country!
285,2020-12-13 22:16:20,210483,1338246403164954624,False,38618,"The fact that the Supreme Court wouldn’t find standing in an original jurisdiction matter between multiple states, and including the President of the States, is absurd. It is enumerated in the Constitution..."
286,2020-12-13 22:15:23,124921,1338246164756520960,False,22337,"...Tens of millions of haphazardly ballots sent, with some people getting two, three, or four ballots. We will never give up!"
287,2020-12-13 22:15:23,171587,1338246163368046592,False,35988,"The RINOS that run the state voting apparatus have caused us this problem of allowing the Democrats to so blatantly cheat in their attempt to steal the election, which we won overwhelmingly. How dare they allow this massive and ridiculous Mail-In Voting to occur..."
288,2020-12-13 15:49:51,311866,1338149139205550080,False,52701,THE BIGGEST WINNER OF OUR NEW DEFENSE BILL IS CHINA!. I WILL VETO!
289,2020-12-13 15:36:46,549796,1338145849784872960,False,90856,MOST CORRUPT ELECTION IN U.S. HISTORY!
290,2020-12-13 15:35:18,249426,1338145479725633536,False,45749,How do states and politicians confirm an election where corruption and irregularities are documented throughout? A Swing State hustle!
291,2020-12-13 15:11:04,248743,1338139379777286144,False,49530,"The drug companies are going crazy putting up nasty ads against me asking to “withdraw my Favored Nation’s Executive Order”. They don’t want the U.S. to have the lowest drug prices in the world, but we now will. Big reductions coming. No other politician would do this!!!"
292,2020-12-12 19:23:25,252501,1337840500561367040,False,44330,"If failing Governor @BrianKempGA would allow signature verification, David &amp; Kelly would WIN!"
294,2020-12-12 16:04:25,274436,1337790419875352576,False,58999,"The Supreme Court had ZERO interest in the merits of the greatest voter fraud ever perpetrated on the United States of America. All they were interested in is “standing”, which makes it very difficult for the President to present a case on the merits. 75,000,000 votes!"
295,2020-12-12 14:59:13,358667,1337774011376340992,False,62252,"Wow! Thousands of people forming in Washington (D.C.) for Stop the Steal. Didn’t know about this, but I’ll be seeing them! #MAGA"
296,2020-12-12 14:53:16,253167,1337772511870799872,False,52585,"Why didn’t Bill Barr reveal the truth to the public, before the Election, about Hunter Biden. Joe was lying on the debate stage that nothing was wrong, or going on - Press confirmed. Big disadvantage for Republicans at the polls!"
297,2020-12-12 13:47:30,579984,1337755964339081216,False,104698,WE HAVE JUST BEGUN TO FIGHT!!!
298,2020-12-12 13:45:37,255339,1337755490563010560,False,53157,"IF Biden gets in, nothing will happen to Hunter or Joe. Barr will do nothing, and the new group of partisan killers coming in will quickly kill it all. Same thing with Durham. We caught them cold, spying, treason &amp; more (the hard part), but “Justice” took too long. Will be DOA!"
299,2020-12-12 13:41:09,154752,1337754366569295872,False,30227,A big disappointment! 
300,2020-12-12 13:36:22,219461,1337753159905767424,False,45736,I have been doing this. I agree! 
301,2020-12-12 13:19:55,170521,1337749020706549760,False,38125,"Who is a worse governor, @BrianKempGA of Georgia or @dougducey of Arizona??? These are two RINO Republicans who fought against me and the Republican Party harder than any Democrat. They allowed states that I won easily to be stolen. Never forget, vote them out of office!"
302,2020-12-12 13:05:00,349044,1337745268591259648,False,66657,"I WON THE ELECTION IN A LANDSLIDE, but remember, I only think in terms of legal votes, not all of the fake voters and fraud that miraculously floated in from everywhere! What a disgrace!"
303,2020-12-12 12:58:03,139746,1337743516294934528,False,30818,"“Justices Alito and Thomas say they would have allowed Texas to proceed with its election lawsuit.” @seanhannity  This is a great and disgraceful miscarriage of justice. The people of the United States were cheated, and our Country disgraced. Never even given our day in Court!"
304,2020-12-12 12:31:49,103299,1337736917484449792,False,22464,"Georgia GOP Chair Says ‘We Are Trusting No One,’ Promises ‘Eyes on Every Part’ of Voting Process  via @BreitbartNews  You can’t rely on @BrianKempGA. Unlike other governors for the many states I won, he lost total control. Signature verification???"
305,2020-12-12 05:46:39,193024,1337634953211817984,False,34418,"“We’ve not gotten any court to judge this (the vote) on its merit.” @DanPatrick of Texas. It is a legal disgrace, an embarrassment to the USA!!!"
306,2020-12-12 05:38:34,207616,1337632918869569536,False,22480,FDA APPROVES PFIZER VACCINE FOR EMERGENCY USE!!!
307,2020-12-12 05:24:13,166792,1337629306919538688,False,29390,"....that, after careful study and consideration, think you got “screwed”, something which will hurt them also. Many others likewise join the suit but, within a flash, it is thrown out and gone, without even looking at the many reasons it was brought. A Rigged Election, fight on!"
308,2020-12-12 05:24:13,199544,1337629305405321216,False,39238,"So, you’re the President of the United States, and you just went through an election where you got more votes than any sitting President in history, by far - and purportedly lost. You can’t get “standing” before the Supreme Court, so you “intervene” with wonderful states....."
309,2020-12-12 04:50:47,353934,1337620892139081728,False,55941,"The Supreme Court really let us down. No Wisdom, No Courage!"
310,2020-12-12 04:37:08,143467,1337617459742969856,False,20541,"....The American people deserve answers, better late than never.”  @IngrahamAngle"
311,2020-12-12 04:37:08,182757,1337617458962817024,False,33794,"“Don’t the voters have to know what the Federal prosecutor’s know. The establishment failed us. The media, congressional leaders, the Democrat Party? No wonder 74 (a pres. record) million Americans voted for Donald Trump, &amp; they still don’t believe the outcome of this election..."
315,2020-12-11 22:36:07,167351,1337526606445809664,False,32138,"Georgia, where is signature verification approval? What do you have to lose? Must move quickly! @BrianKempGA @GeoffDuncanGA @GaSecofState"
316,2020-12-11 20:28:34,280063,1337494507756072960,False,50114,"If the Supreme Court shows great Wisdom and Courage, the American People will win perhaps the most important case in history, and our Electoral Process will be respected again!"
317,2020-12-11 20:28:16,177450,1337494429221916672,False,32284,"If the two Senators from Georgia should lose, which would be a horrible thing for our Country, I am the only thing that stands between “Packing the Court” (last number heard, 25), and preserving it. I will not, under any circumstances, Pack the Court!"
318,2020-12-11 15:32:54,205337,1337420100375339008,False,25664,“Donald Trump must get the credit for the vaccines. It is a miracle.”  @Varneyco
319,2020-12-11 14:15:50,183687,1337400706551123968,False,35268,"Now it turns out that the Democrats want the Pack the Court with 26 Justices. This would be terrible, and must be stopped. Even Justice RBG was strongly opposed!"
320,2020-12-11 13:16:21,266423,1337385736530780160,False,51993,"Now that the Biden Administration will be a scandal plagued mess for years to come, it is much easier for the Supreme Court of the United States to follow the Constitution and do what everybody knows has to be done. They must show great Courage &amp; Wisdom. Save the USA!!!"
321,2020-12-11 12:52:27,199224,1337379719872974848,False,38370,"Now it turns out that my phone call to the President of Ukraine, which many, including me, have called “perfect”, was even better than that. I predicted Biden corruption, said to call the A.G., who perhaps knew of the corruption during the impeachment hoax?"
322,2020-12-11 12:26:20,589732,1337373146652020736,False,93938,I just want to stop the world from killing itself!
323,2020-12-11 12:22:34,170116,1337372201662746624,False,29205,"The Swine Flu (H1N1), and the attempt for a vaccine by the Obama Administration, with Joe Biden in charge, was a complete and total disaster. Now they want to come in and take over one of the “greatest and fastest medical miracles in modern day history.” I don’t think so!"
324,2020-12-11 12:11:27,119424,1337369403638362112,False,20903,"While my pushing the money drenched but heavily bureaucratic @US_FDA saved five years in the approval of NUMEROUS great new vaccines, it is still a big, old, slow turtle. Get the dam vaccines out NOW, Dr. Hahn @SteveFDA. Stop playing games and start saving lives!!!"
325,2020-12-11 11:49:26,141351,1337363864565010432,False,28789,"No war with North Korea, tamed fighting in Idlib Province and many other places. NO WARS STARTED BY U.S., Troop removals all over, and so much more. Thank you Larry! "
332,2020-12-11 02:21:24,261197,1337220913528532992,False,52865,"Why didn’t the Fake News Media, the FBI and the DOJ report the Biden matter BEFORE the Election. Oh well, it’s OK, we won the Election anyway - 75,000,000 VOTES!!!"
333,2020-12-11 01:07:13,263491,1337202242290671616,False,49859,Tremendous support from all over the Country. All we ask is COURAGE &amp; WISDOM from those that will be making one of the most important decisions in our Country’s history. God bless you!
334,2020-12-11 00:40:46,399587,1337195587771510784,False,58397,"19 states are fighting for us, almost unheard of support!"
335,2020-12-11 00:39:27,253860,1337195257776238592,False,40040,"No Presidential candidate ever came even close to losing an Election who won Iowa, Florida and Ohio. I won all three, by a lot!"
336,2020-12-11 00:34:15,103440,1337193947941249024,False,24767,"So true, a must read! "
339,2020-12-10 16:10:19,234689,1337067127455539200,False,34451,Morocco recognized the United States in 1777.  It is thus fitting we recognize their sovereignty over the Western Sahara.
340,2020-12-10 16:10:06,292386,1337067073051238400,False,54291,Another HISTORIC breakthrough today! Our two GREAT friends Israel and the Kingdom of Morocco have agreed to full diplomatic relations – a massive breakthrough for peace in the Middle East!
341,2020-12-10 16:09:53,176599,1337067019385057280,False,28519,"Today, I signed a proclamation recognizing Moroccan sovereignty over the Western Sahara.  Morocco's serious, credible, and realistic autonomy proposal is the ONLY basis for a just and lasting solution for enduring peace and prosperity!"
342,2020-12-10 15:12:32,116008,1337052585547755520,False,23927,"Great. Most corrupt Election in history, by far. We won!!! "
343,2020-12-10 14:37:23,120452,1337043739915788288,False,29584,Voter Fraud! 
344,2020-12-10 14:33:18,113176,1337042714924380160,False,21551,"....The fact that our Country is being stolen. A coup is taking place in front of our eyes, and the public can’t take this anymore.” A Trump fan at Georgia Rally on @OANN  Bad!"
345,2020-12-10 14:33:18,167083,1337042713544417280,False,35616,"“People are upset, and they have a right to be. Georgia not only supported Trump in 2016, but now. This is the only State in the Deep South that went for Biden? Have they lost their minds? This is going to escalate dramatically. This is a very dangerous moment in our history...."
346,2020-12-10 14:31:16,201530,1337042201738612736,False,35160,"“Donald Trump won by a landslide, and they stole it from him!” @seanhannity"
347,2020-12-10 14:29:09,126547,1337041669368258560,False,27723,How does Governor @BrianKempGA allow certification of votes without verifying signatures and despite the recently released tape of ballots being stuffed? His poll numbers have dropped like a rock. He is finished as governor! @RepDougCollins
348,2020-12-10 14:26:02,228392,1337040883988959232,False,43954,How can you give an election to someone who lost the election by hundreds of thousands of legal votes in each of the swing states. How can a country be run by an illegitimate president?
349,2020-12-10 14:24:04,209213,1337040387349893120,False,46234,The Supreme Court has a chance to save our Country from the greatest Election abuse in the history of the United States. 78% of the people feel (know!) the Election was RIGGED.
350,2020-12-10 14:19:14,283651,1337039171228151808,False,41171,WISDOM &amp; COURAGE!!!
351,2020-12-10 01:37:26,213364,1336847458836631552,False,40317,“10% of voters would have changed their vote if they knew about Hunter Biden.” Miranda Devine @nypost @TuckerCarlson  But I won anyway!
352,2020-12-10 01:25:33,205211,1336844470994821120,False,46790,"“If you’re looking for Election Rigging, look no further. That’s what this is. They kept information from the public in order to influence the outcome of the Election. They RIGGED it.” @TuckerCarlson"
353,2020-12-09 23:15:50,359261,1336811823232921600,False,72857,Wow! At least 17 States have joined Texas in the extraordinary case against the greatest Election Fraud in the history of the United States. Thank you!
354,2020-12-09 18:05:00,262780,1336733602902659072,False,41872,"At 10:00 P.M. on Election Evening, we were at 97% win with the so-called “bookies”."
355,2020-12-09 17:54:17,262143,1336730906107768832,False,51997,"If somebody cheated in the Election, which the Democrats did, why wouldn’t the Election be immediately overturned? How can a Country be run like this?"
356,2020-12-09 15:34:35,307336,1336695746029121536,False,56734,#OVERTURN
357,2020-12-09 15:19:37,335532,1336691981981016064,False,55039,"No candidate has ever won both Florida and Ohio and lost. I won them both, by a lot! #SupremeCourt"
358,2020-12-09 15:17:46,213968,1336691515398250496,False,47192,"We will soon be learning about the word “courage”, and saving our Country. I received hundreds of thousands of legal votes more, in all of the Swing States, than did my opponent.   ALL Data taken after the vote says that it was impossible for me to lose, unless FIXED!"
359,2020-12-09 14:59:18,75085,1336686867656355840,False,14888,This case had nothing to do with me. Fake News (as usual!). 
360,2020-12-09 14:42:29,207109,1336682635725320192,False,25710,STOCK MARKETS AT NEW ALL TIME HIGHS!!!
361,2020-12-09 14:35:12,337826,1336680803682693120,False,54854,RIGGED ELECTION!
362,2020-12-09 14:34:51,193520,1336680713568071680,False,39561,There is massive evidence of widespread fraud in the four states (plus) mentioned in the Texas suit. Just look at all of the tapes and affidavits!
363,2020-12-09 14:27:56,82039,1336678973980487680,False,15430,Germany has consistently been used by my obnoxious critics as the country that we should follow on the way to handle the China Virus. So much for that argument. I love Germany - Vaccines on the way!!! 
364,2020-12-09 13:44:39,273974,1336668083822473216,False,49942,We will be INTERVENING in the Texas (plus many other states) case. This is the big one. Our Country needs a victory!
365,2020-12-09 13:39:36,114961,1336666810742149120,False,27610,"This was not my case as has been so incorrectly reported. The case that everyone has been waiting for is the State’s case with Texas and numerous others joining. It is very strong, ALL CRITERIA MET. How can you have a presidency when a vast majority think the election was RIGGED? "
366,2020-12-08 22:34:34,244633,1336439050488647680,False,30481,NASDAQ and S&amp;P close at all-time highs. Congratulations!
367,2020-12-08 20:29:14,147954,1336407510069161984,False,38027,They got caught because we were leading by so much more than they ever thought possible. Late night ballot “dumps” went crazy! 
368,2020-12-08 20:28:10,166230,1336407243743498240,False,33615,Thank you and congratulations to General Flynn. He and his incredible family have suffered greatly! 
369,2020-12-08 20:20:36,14491,1336405337285517312,False,4562,The got caught because we were leading by so much more than they ever thought possible. Late night ballot “dumps” went crazy! 
370,2020-12-08 20:15:39,70563,1336404093028478976,False,15554,.@BrianKempGA and puppet @GeoffDuncanGA. Your poll numbers are tanking like seldom seen before. Always said Georgians are smart! 
371,2020-12-08 20:04:42,71004,1336401336280215552,False,13007,Or worse! 
373,2020-12-08 19:00:24,183468,1336385153929793536,False,29791,"Governor Kemp (@BrianKempGA) is down 18 points in a recent poll. Don’t believe it, must be more!"
375,2020-12-08 17:59:25,126246,1336369809529966592,False,23976,FOR COURAGE &amp; BRILLIANCE! 
376,2020-12-08 14:51:04,91465,1336322408970559488,False,20660,Thank you to Speaker Cutler and all others in Pennsylvania and elsewhere who fully understand what went on in the 2020 Election. It’s called total corruption! 
377,2020-12-08 14:44:51,91084,1336320843484286976,False,18782,"...And it’s not normal when a sitting Senator is forced to retire because his Arizona poll numbers were so low that he would have come out dead last in the Republican Primary, and had zero chance of winning the general election. Great job Jeff! "
378,2020-12-08 14:36:34,167263,1336318760106471424,False,33331,"I hope House Republicans will vote against the very weak National Defense Authorization Act (NDAA), which I will VETO. Must include a termination of Section 230 (for National Security purposes), preserve our National Monuments, &amp; allow for 5G &amp; troop reductions in foreign lands!"
379,2020-12-08 13:36:11,62753,1336303563425910784,False,13744,"I hope House Republicans will vote against the very weak National Defense Authorization Act (NDAA), which I will VETO. Must include a termination of Section 230 (for National Security purposes), preserve our National Monuments, &amp; allow for 5G &amp; troupe reductions in foreign lands!"
380,2020-12-08 05:15:48,95512,1336177638528983040,False,26391,"Georgia is watching @BrianKempGA, @GeoffDuncanGA, and @GaSecofState! "
382,2020-12-08 03:28:25,190400,1336150611889426432,False,31695,THANK YOU GEORGIA! 
383,2020-12-08 03:21:21,151019,1336148836495069184,False,37472,Georgia Lt. Governor @GeoffDuncanGA is a RINO Never Trumper who got himself elected as LG by falsely claiming to be “pro-Trump”. Too dumb or corrupt to recognize massive evidence of fraud in GA &amp; should be replaced! We need every great Georgian to call him out! #SpecialSession!
384,2020-12-08 01:36:07,161652,1336122354003537920,False,34622,“Georgia is not the only state that pushed through these last minute rules changes before the presidential election.” @marthamaccallum  They forgot about our Constitution!
385,2020-12-08 01:05:27,167334,1336114633485266944,False,33975,Mail-In rejection rate was minuscule compared to what it used to be. Ken Starr  Meaning that massive numbers of bad votes were pouring in!
386,2020-12-08 01:01:21,176825,1336113603116752896,False,32333,State officials were ignorant of the limitations imposed by the Constitution. Ken Starr
387,2020-12-08 00:57:18,162696,1336112582424473600,False,35856,"“These actions on the part of State Officials, making these changes, were violating the Constitution of the U.S. They were usurping power.” Ken Starr"
388,2020-12-08 00:50:44,142644,1336110929856040960,False,35706,"RINOS @BrianKempGA, @GeoffDuncanGA, &amp; Secretary of State Brad Raffensperger, will be solely responsible for the potential loss of our two GREAT Senators from Georgia, @sendavidperdue &amp; @KLoeffler. Won’t call a Special Session or check for Signature Verification! People are ANGRY!"
392,2020-12-07 15:37:34,316277,1335971721262796800,False,67866,"The Republican Governor of Georgia refuses to do signature verification, which would give us an easy win. What’s wrong with this guy? What is he hiding?"
393,2020-12-07 04:00:52,111167,1335796393399775232,False,20413,Watch @marklevinshow at 11:00 P.M. (now!) and @SteveHiltonx at 12:00 A.M. on the Great Election Fraud of 2020!
397,2020-12-07 02:01:28,104872,1335766342385930240,False,16369,True. Great debate for Kelly! 
398,2020-12-07 01:40:33,163376,1335761079750766592,False,40676,SO TRUE. NO WAY WE LOST THIS ELECTION! 
399,2020-12-07 00:14:00,156104,1335739297459265536,False,48079,"A MUST WATCH! Hope the lawyers are all taking notes. All FACTS, do not flag this Twitter! "
400,2020-12-07 00:01:49,98596,1335736235239804928,False,27438,"Gee, what a surprise. Has anyone informed the so-called (says he has no power to do anything!) Governor @BrianKempGA &amp; his puppet Lt. Governor @GeoffDuncanGA, that they could easily solve this mess, &amp; WIN. Signature verification &amp; call a Special Session. So easy! "
401,2020-12-06 22:45:07,64721,1335716932604076032,False,19222,Now spreading Fake News! 
402,2020-12-06 22:31:25,128731,1335713485020401664,False,31544,So much truth to this! 
403,2020-12-06 20:16:05,328966,1335679426516881408,False,57053,".@RudyGiuliani, by far the greatest mayor in the history of NYC, and who has been working tirelessly exposing the most corrupt election (by far!) in the history of the USA, has tested positive for the China Virus. Get better soon Rudy, we will carry on!!!"
404,2020-12-06 19:55:10,92486,1335674163919548416,False,20983,Interesting! 
405,2020-12-06 19:52:48,85749,1335673568089300992,False,16937,Will not happen. Suppression of thought! 
406,2020-12-06 19:13:15,153122,1335663612954898432,False,32675,"...I WON THE ELECTION, BIG. "
407,2020-12-06 18:49:13,177607,1335657565733212160,False,32107,".@FoxNews daytime is not watchable. In a class with CNN &amp; MSDNC. Check out @OANN, @newsmax and others that are picking up the slack. Even a boring football game, kneeling and all, is better!"
408,2020-12-06 06:15:55,98205,1335467992419889152,False,20183,And getting a total pass from the media! 
409,2020-12-06 06:11:37,107332,1335466908192268288,False,13370,Thank you Matt! 
410,2020-12-06 06:02:36,120313,1335464641301008384,False,26851,Melissa is great! 
411,2020-12-06 06:01:16,65144,1335464302766149632,False,10843,Great job Dan. People are watching! 
412,2020-12-06 05:55:57,64515,1335462968084090880,False,10305,Thank you! 
413,2020-12-06 05:54:54,62036,1335462704006492160,False,11633,Fraudulent result! 
414,2020-12-06 05:49:58,92254,1335461462312148992,False,11912,Thank you Christina! 
415,2020-12-06 05:45:48,54232,1335460410267488256,False,10083,"***Live Updates*** Trump Holds Georgia Rally for Sens. Loeffler, Perdue  via @BreitbartNews. A great evening in beautiful Georgia!"
417,2020-12-06 02:40:28,166748,1335413770139549696,False,41785,"The answer to the Democrat voter fraud is not to stay at home - that’s what Pelosi and Schumer want you to do. If you want revenge on the Democrats for their efforts to steal the Presidential election, where we are fighting hard, you have to show up and vote in RECORD numbers! "
418,2020-12-06 02:38:00,96922,1335413152146550784,False,20961,"Register to vote before Monday 12/7. Register now on  then request your absentee ballot before 12/31 - do it TODAY, and return your ballot the same day you get it. If you aren’t planning to vote by mail, vote early in person, or vote on Election Day! "
426,2020-12-05 22:33:33,122610,1335351633459310592,False,23063,"...We received more LEGAL votes by far. All I can do is run, campaign, and be a good (great!) President – it is 100% up to the states to manage the election. Republicans will NEVER forget this."
427,2020-12-05 22:33:32,161551,1335351629810286592,False,35679,"Between Governor @DougDucey of Arizona and Governor @BrianKempGA of Georgia, the Democrat Party could not be happier. They fight harder against us than do the Radical Left Dems. If they were with us, we would have already won both Arizona and Georgia..."
428,2020-12-05 22:04:57,284011,1335344435048054784,False,28000,"Leaving for Georgia now.
 See you soon!"
429,2020-12-05 21:35:04,132352,1335336916582084608,False,36643,"But you never got the signature verification! Your people are refusing to do what you ask. What are they hiding? At least immediately ask for a Special Session of the Legislature. That you can easily, and immediately, do. #Transparency "
430,2020-12-05 17:54:15,141720,1335281344302104576,False,35232,"25, wow! I am surprised there are so many. We have just begun to fight. Please send me a list of the 25 RINOS. I read the Fake News Washington Post as little as possible! "
431,2020-12-05 17:02:08,247557,1335268230206722048,False,53847,"I will easily &amp; quickly win Georgia if Governor @BrianKempGA or the Secretary of State permit a simple signature verification. Has not been done and will show large scale discrepancies. Why are these two “Republicans” saying no? If we win Georgia, everything else falls in place!"
432,2020-12-05 16:32:33,169039,1335260785510146048,False,30963,"See you tonight at 7PM, Georgia! "
438,2020-12-04 23:23:53,122587,1335001911460843520,False,25144,"See you tomorrow night at 7PM, Valdosta, Georgia! "
440,2020-12-04 22:49:28,86211,1334993249082236928,False,23452,"Thank you to Senate President Karen Fann and House Speaker Russell Bowers – and all, for what you are doing in Arizona. A fast check of signatures will easily give us the state. Votes against have been reduced to a very small number!  "
441,2020-12-04 22:42:57,124057,1334991611403640832,False,20758,Watch @SeanHannity tonight at 9:00 P.M. Eastern — story on Voter Fraud!
442,2020-12-04 22:41:57,278860,1334991357144944640,False,35222,STOCK MARKET REACHES NEW ALL-TIME HIGH!
443,2020-12-04 19:54:47,248555,1334949289160740864,False,57895,"The only thing more RIGGED than the 2020 Presidential Election is the FAKE NEWS SUPPRESSED MEDIA. No matter how big or important the story, if it is even slightly positive for “us”, or negative for “them”, it will not be reported!"
444,2020-12-04 13:56:00,369790,1334858997367771136,False,54318,MAKE AMERICA GREAT AGAIN!
445,2020-12-04 13:55:25,350997,1334858852337070080,False,58471,RIGGED ELECTION!
446,2020-12-04 13:54:38,279657,1334858653455806464,False,45859,GET TOUGH REPUBLICANS!
447,2020-12-04 13:53:41,127585,1334858416523780096,False,25087,"A provision is in the NDAA for the renaming, or even desecration, of National Monuments in National Parks. This is not what our Country wants!"
448,2020-12-04 13:14:30,162654,1334848556176379904,False,41998,"Whistleblowers reveal that the USPS is responsible for tampering with hundreds of thousands of ballots. @OANN  This long time Democrat stronghold got rid of massive numbers, especially in swing states, during and before delivery of the ballots. Well documented evidence!"
449,2020-12-04 13:05:26,241838,1334846272164032512,False,37479,Big Rally Saturday Night in Georgia!!!
450,2020-12-04 13:04:32,86348,1334846048536317952,False,12645,A great person who did a fantastic job. Thank you Alyssa! 
451,2020-12-04 06:04:27,12483,1334740327643705344,False,4617,@JimInhofe What good is having a very expensive National Defense Authorization Act if Big Tech can run circles around you and the security of our Country? End Section 230 now! #NDAA
452,2020-12-04 05:57:19,99742,1334738533635010560,False,22648,"But doesn’t get rid of Big Tech’s windfall, Section 230, a grave threat to National Security. I will VETO! "
453,2020-12-04 04:37:16,206710,1334718387583377408,False,43173,"Very sadly for our Nation, it looks like Senator @JimInhofe will not be putting the Section 230 termination clause into the Defense Bill. So bad for our National Security and Election Integrity. Last chance to ever get it done. I will VETO!"
454,2020-12-04 04:09:56,170738,1334711509977608192,False,39417,"The best way to insure a @KLoeffler and @sendavidperdue VICTORY is to allow signature checks in the Presidential race, which will insure a Georgia Presidential win (very few votes are needed, many will be found). Spirits will soar and everyone will rush out and VOTE! @BrianKempGA"
455,2020-12-04 01:28:26,271424,1334670866051981312,False,60904,People in Georgia got caught cold bringing in massive numbers of ballots and putting them in “voting” machines. Great job @BrianKempGA!
456,2020-12-04 01:15:47,183688,1334667685536411648,False,41659,"Governor @dougducey of Arizona hired a lawyer today. Wouldn’t allowing a strong check of ballots, which would be easier and so much better for our Country, be easier on him and the great State of Arizona?"
457,2020-12-03 21:57:03,111242,1334617669316845568,False,29718,"“Nevada Court Hears Of USPS Witness Obstruction, Flawed Machine Inspections, And Deceased Voters” "
458,2020-12-03 21:32:41,129760,1334611537688809472,False,38194,"“Nevada 'fraud': 1,500 ‘dead’ voters, 42,248 voted ‘multiple times,’ RV camps as 'homes'” "
459,2020-12-03 21:11:47,142842,1334606278388277248,False,43550,“Dominion contractor at Detroit counting center says thousands of ballots were scanned multiple times” 
460,2020-12-03 20:50:04,105396,1334600813327609856,False,34360,“Pro-Biden effort offered Native Americans $25-$500 Visa gift cards and jewelry to vote” 
461,2020-12-03 20:21:18,110019,1334593576777494528,False,19352,Congratulations @CoachLouHoltz88! 
462,2020-12-03 19:01:39,227889,1334573529107460096,False,54616,"Wow! Blockbuster testimony taking place right now in Georgia. Ballot stuffing by Dems when Republicans were forced to leave the large counting room. Plenty more coming, but this alone leads to an easy win of the State!"
463,2020-12-03 16:25:17,192240,1334534181314031616,False,21443,Thank you to Representative Mo Brooks!
464,2020-12-03 16:09:07,169417,1334530110238695424,False,26852,Georgia hearings now on @OANN. Amazing!
465,2020-12-03 15:31:39,161940,1334520681212633088,False,37450,"The “Republican” Governor of Georgia, @BrianKempGA, and the Secretary of State, MUST immediately allow a signature verification match on the Presidential Election. If that happens, we quickly and easily win the State and importantly, pave the way for a big David and Kelly WIN!"
466,2020-12-03 15:22:00,61765,1334518253918572544,False,8533,Thank you to Represenative Mo Brooks!
467,2020-12-03 15:17:36,197581,1334517145288527872,False,44132,"Looks like certain Republican Senators are getting cold feet with respect to the termination of Big Tech’s Section 230, a National Security and Election Integrity MUST. For years, all talk, no action. Termination must be put in Defense Bill!!!"
475,2020-12-02 23:43:50,260460,1334282156349267968,False,59961,"In Arizona, it turns out that 3% of the votes cast in the 100 count vote sampling were tainted or worse. This would be, if carried forward, approximately 90,000 votes more than we would need to win the State. Now we were granted a much larger sample to work with. Wow!"
476,2020-12-02 23:32:27,107266,1334279292700778496,False,19146,HAPPENING NOW! @OANN 
477,2020-12-02 20:56:29,310731,1334240039639937024,False,91571,"Statement by Donald J. Trump, The President of the United States

Full Video:  "
478,2020-12-02 16:34:14,222204,1334174044984401920,False,40334,"Will be going to Georgia for a big Trump Rally in support of our two great Republican Senators, David and Kelly. They are fantastic people who love their Country and love their State. We must work hard and be sure they win. #USA"
481,2020-12-02 15:38:55,231316,1334160124085145600,False,35812,"Thank you to @SenTomCotton for the really nice words on all we are doing, and have done. We will win!"
482,2020-12-02 15:19:42,229617,1334155285909409792,False,50234,Big voter fraud hearings today in the Great State of Michigan. This election is a far bigger scandal (FRAUD!) than anyone would have thought - not even close. Watch today!
485,2020-12-02 04:31:04,93649,1333992053982851072,False,33566, 
487,2020-12-02 04:07:35,109856,1333986142157496320,False,30154,The Fake News refuses to report this! 
488,2020-12-02 03:40:02,287757,1333979211745341440,False,44672,Pardon investigation is Fake News!
489,2020-12-02 03:27:15,105084,1333975991518187520,False,26701,Rigged Election. Show signatures and envelopes. Expose the massive voter fraud in Georgia. What is Secretary of State and @BrianKempGA afraid of. They know what we’ll find!!! 
490,2020-12-02 03:00:16,120075,1333969204412866560,False,33229,Suppression Media! 
491,2020-12-02 02:45:04,194591,1333965375839621120,False,40188,".....Therefore, if the very dangerous &amp; unfair Section 230 is not completely terminated as part of the National Defense Authorization Act (NDAA), I will be forced to unequivocally VETO the Bill when sent to the very beautiful Resolute desk. Take back America NOW. Thank you!"
492,2020-12-02 02:45:03,246723,1333965375193624576,False,57515,"Section 230, which is a liability shielding gift from the U.S. to “Big Tech” (the only companies in America that have it - corporate welfare!), is a serious threat to our National Security &amp; Election Integrity. Our Country can never be safe &amp; secure if we allow it to stand....."
493,2020-12-01 23:55:55,73977,1333922807869284352,False,14134,.@RealDrGina — Good luck on your new show tonight on @RealAmVoice at 7:00 P.M. Eastern. I know it will be a big hit! 
